Date,Open*,High,Low,Close**,Volume,Market Cap
19-Aug-20,$423.74 ,$427.02 ,$396.68 ,$406.46 ,"$13,137,391,167 ","$45,625,864,918 "
18-Aug-20,$429.67 ,$432.58 ,$419.67 ,$423.67 ,"$11,978,984,079 ","$47,551,407,033 "
17-Aug-20,$433.97 ,$442.73 ,$422.65 ,$429.53 ,"$13,227,089,410 ","$48,203,426,751 "
16-Aug-20,$433.35 ,$436.27 ,$415.09 ,$433.79 ,"$12,168,816,874 ","$48,675,162,267 "
15-Aug-20,$437.56 ,$441.75 ,$429.87 ,$433.35 ,"$12,416,067,894 ","$48,620,820,125 "
14-Aug-20,$428.68 ,$444.58 ,$423.35 ,$437.40 ,"$15,064,589,987 ","$49,068,474,083 "
13-Aug-20,$390.84 ,$432.90 ,$379.71 ,$428.74 ,"$18,480,303,526 ","$48,091,569,052 "
12-Aug-20,$380.06 ,$391.31 ,$367.92 ,$391.02 ,"$12,408,772,745 ","$43,855,501,072 "
11-Aug-20,$395.89 ,$398.48 ,$370.86 ,$380.38 ,"$12,792,218,737 ","$42,656,945,169 "
10-Aug-20,$391.04 ,$399.38 ,$391.04 ,$395.89 ,"$11,685,827,893 ","$44,390,142,137 "
09-Aug-20,$395.31 ,$399.74 ,$385.83 ,$391.12 ,"$9,451,065,592 ","$43,850,292,041 "
08-Aug-20,$379.55 ,$393.99 ,$377.35 ,$393.99 ,"$9,342,060,531 ","$44,166,324,646 "
07-Aug-20,$395.23 ,$398.25 ,$367.94 ,$379.51 ,"$12,751,687,084 ","$42,538,578,850 "
06-Aug-20,$401.58 ,$403.49 ,$392.60 ,$394.96 ,"$11,304,626,458 ","$44,264,836,294 "
05-Aug-20,$389.71 ,$406.30 ,$386.22 ,$401.59 ,"$12,875,466,638 ","$45,002,213,069 "
04-Aug-20,$386.16 ,$400.70 ,$382.99 ,$389.88 ,"$14,086,704,221 ","$43,684,129,572 "
03-Aug-20,$371.13 ,$396.51 ,$369.34 ,$386.30 ,"$12,834,648,062 ","$43,277,729,882 "
02-Aug-20,$385.55 ,$411.23 ,$357.14 ,$370.67 ,"$18,909,744,275 ","$41,522,323,563 "
01-Aug-20,$345.80 ,$388.85 ,$343.59 ,$385.20 ,"$14,045,259,477 ","$43,144,477,508 "
31-Jul-20,$334.63 ,$348.61 ,$329.34 ,$345.55 ,"$12,030,600,492 ","$38,699,278,449 "
30-Jul-20,$318.14 ,$338.63 ,$315.75 ,$334.59 ,"$11,827,689,045 ","$37,466,380,887 "
29-Jul-20,$316.56 ,$324.38 ,$313.11 ,$318.19 ,"$10,878,845,706 ","$35,626,126,751 "
28-Jul-20,$321.83 ,$325.91 ,$307.72 ,$316.66 ,"$12,357,108,065 ","$35,450,097,600 "
27-Jul-20,$309.66 ,$330.70 ,$309.66 ,$321.51 ,"$15,644,257,058 ","$35,989,428,749 "
26-Jul-20,$303.69 ,$316.39 ,$300.27 ,$309.64 ,"$12,003,973,026 ","$34,656,472,193 "
25-Jul-20,$279.03 ,$306.74 ,$279.03 ,$304.06 ,"$10,785,021,813 ","$34,027,002,730 "
24-Jul-20,$274.72 ,$286.19 ,$269.24 ,$279.22 ,"$9,466,060,358 ","$31,243,266,716 "
23-Jul-20,$262.39 ,$277.58 ,$261.05 ,$274.69 ,"$10,281,309,262 ","$30,733,019,165 "
22-Jul-20,$245.04 ,$262.99 ,$242.48 ,$262.19 ,"$7,702,077,383 ","$29,331,058,164 "
21-Jul-20,$236.30 ,$246.19 ,$235.68 ,$245.02 ,"$6,806,696,015 ","$27,406,496,758 "
20-Jul-20,$238.49 ,$239.58 ,$234.85 ,$236.15 ,"$5,600,686,192 ","$26,411,853,756 "
19-Jul-20,$235.46 ,$239.16 ,$233.28 ,$238.49 ,"$6,251,377,305 ","$26,669,691,075 "
18-Jul-20,$232.86 ,$236.54 ,$232.32 ,$235.48 ,"$5,397,402,117 ","$26,330,601,164 "
17-Jul-20,$233.69 ,$234.42 ,$232.11 ,$232.77 ,"$5,859,850,529 ","$26,024,301,468 "
16-Jul-20,$238.45 ,$239.01 ,$231.62 ,$233.64 ,"$5,832,057,567 ","$26,118,155,895 "
15-Jul-20,$240.14 ,$241.40 ,$237.10 ,$238.42 ,"$6,189,328,448 ","$26,649,577,378 "
14-Jul-20,$239.98 ,$242.00 ,$237.80 ,$240.21 ,"$7,357,458,555 ","$26,846,147,251 "
13-Jul-20,$242.18 ,$244.31 ,$238.23 ,$239.60 ,"$7,787,751,468 ","$26,775,071,858 "
12-Jul-20,$239.46 ,$243.31 ,$237.77 ,$242.13 ,"$6,596,394,718 ","$27,054,158,346 "
11-Jul-20,$241.04 ,$241.53 ,$238.33 ,$239.46 ,"$5,643,067,316 ","$26,752,161,985 "
10-Jul-20,$242.87 ,$242.88 ,$236.73 ,$240.98 ,"$7,281,370,522 ","$26,919,422,187 "
09-Jul-20,$246.75 ,$247.29 ,$239.90 ,$243.02 ,"$8,429,099,199 ","$27,143,016,879 "
08-Jul-20,$239.16 ,$248.31 ,$238.40 ,$246.67 ,"$9,892,586,411 ","$27,547,785,703 "
07-Jul-20,$240.97 ,$242.68 ,$234.22 ,$239.08 ,"$6,441,497,597 ","$26,696,376,073 "
06-Jul-20,$227.69 ,$242.13 ,$227.03 ,$241.51 ,"$8,782,917,553 ","$26,964,937,043 "
05-Jul-20,$228.98 ,$229.86 ,$224.54 ,$227.66 ,"$5,292,172,429 ","$25,415,950,649 "
04-Jul-20,$225.29 ,$230.05 ,$225.13 ,$229.07 ,"$5,228,310,135 ","$25,570,190,315 "
03-Jul-20,$229.32 ,$229.63 ,$224.91 ,$225.39 ,"$5,109,032,700 ","$25,155,571,600 "
02-Jul-20,$231.29 ,$232.40 ,$225.46 ,$229.39 ,"$6,212,210,566 ","$25,599,453,477 "
01-Jul-20,$226.13 ,$232.76 ,$224.84 ,$231.11 ,"$6,463,737,443 ","$25,788,404,350 "
30-Jun-20,$227.97 ,$229.48 ,$224.82 ,$226.31 ,"$6,094,093,001 ","$25,249,913,730 "
29-Jun-20,$225.36 ,$229.90 ,$222.25 ,$228.19 ,"$6,726,164,653 ","$25,456,513,994 "
28-Jun-20,$222.91 ,$228.60 ,$219.47 ,$225.35 ,"$6,205,925,718 ","$25,135,786,986 "
27-Jun-20,$229.63 ,$232.49 ,$220.56 ,$222.96 ,"$6,918,380,955 ","$24,866,429,445 "
26-Jun-20,$232.88 ,$233.90 ,$229.26 ,$229.67 ,"$7,187,490,226 ","$25,611,500,297 "
25-Jun-20,$235.70 ,$236.05 ,$230.30 ,$232.94 ,"$7,010,426,122 ","$25,973,707,946 "
24-Jun-20,$244.19 ,$248.51 ,$232.81 ,$235.77 ,"$8,815,030,025 ","$26,285,822,239 "
23-Jun-20,$242.54 ,$244.86 ,$239.76 ,$244.14 ,"$6,624,530,348 ","$27,215,606,543 "
22-Jun-20,$229.00 ,$243.78 ,$228.93 ,$242.53 ,"$9,079,586,552 ","$27,032,930,743 "
21-Jun-20,$229.22 ,$232.36 ,$228.49 ,$228.99 ,"$5,600,408,178 ","$25,520,273,837 "
20-Jun-20,$226.98 ,$231.45 ,$226.64 ,$229.27 ,"$6,252,830,566 ","$25,548,837,121 "
19-Jun-20,$231.95 ,$232.15 ,$226.80 ,$227.14 ,"$6,946,372,590 ","$25,307,718,819 "
18-Jun-20,$232.90 ,$234.57 ,$228.95 ,$232.10 ,"$6,713,800,872 ","$25,857,495,155 "
17-Jun-20,$234.49 ,$235.95 ,$229.34 ,$233.03 ,"$7,701,391,592 ","$25,957,610,764 "
16-Jun-20,$229.76 ,$236.39 ,$228.43 ,$234.42 ,"$7,965,648,016 ","$26,109,047,392 "
15-Jun-20,$234.06 ,$234.24 ,$221.24 ,$229.93 ,"$10,536,099,884 ","$25,606,145,743 "
14-Jun-20,$238.97 ,$239.10 ,$232.96 ,$234.11 ,"$7,439,385,176 ","$26,069,111,857 "
13-Jun-20,$237.54 ,$239.19 ,$235.89 ,$238.91 ,"$7,141,624,980 ","$26,599,679,550 "
12-Jun-20,$231.63 ,$239.35 ,$229.65 ,$237.49 ,"$8,868,955,009 ","$26,438,827,420 "
11-Jun-20,$247.55 ,$249.89 ,$229.94 ,$231.70 ,"$12,356,528,860 ","$25,791,024,831 "
10-Jun-20,$244.82 ,$248.65 ,$242.82 ,$247.44 ,"$8,792,990,206 ","$27,539,945,413 "
09-Jun-20,$246.18 ,$248.34 ,$242.34 ,$244.91 ,"$8,446,545,788 ","$27,254,678,255 "
08-Jun-20,$245.18 ,$246.64 ,$241.54 ,$246.31 ,"$8,076,783,299 ","$27,406,923,226 "
07-Jun-20,$241.91 ,$245.44 ,$236.33 ,$245.17 ,"$9,544,883,157 ","$27,276,459,502 "
06-Jun-20,$241.20 ,$245.98 ,$239.72 ,$241.93 ,"$8,114,873,845 ","$26,913,140,925 "
05-Jun-20,$244.35 ,$247.33 ,$240.68 ,$241.22 ,"$9,293,963,914 ","$26,830,954,614 "
04-Jun-20,$244.11 ,$245.93 ,$236.77 ,$244.43 ,"$10,170,414,304 ","$27,184,018,611 "
03-Jun-20,$237.40 ,$244.18 ,$235.46 ,$244.18 ,"$9,861,760,817 ","$27,153,238,868 "
02-Jun-20,$246.83 ,$252.22 ,$233.23 ,$237.22 ,"$13,782,107,567 ","$26,376,031,890 "
01-Jun-20,$230.86 ,$248.24 ,$230.49 ,$246.99 ,"$13,951,727,936 ","$27,459,257,209 "
31-May-20,$242.35 ,$244.05 ,$230.05 ,$230.98 ,"$12,234,904,813 ","$25,675,542,329 "
30-May-20,$220.72 ,$243.94 ,$218.74 ,$242.35 ,"$15,027,397,867 ","$26,936,114,604 "
29-May-20,$219.93 ,$224.22 ,$218.24 ,$220.68 ,"$12,265,816,557 ","$24,524,484,269 "
28-May-20,$208.89 ,$220.28 ,$206.24 ,$219.84 ,"$12,212,469,604 ","$24,428,738,047 "
27-May-20,$201.89 ,$208.86 ,$201.79 ,$208.86 ,"$10,631,034,756 ","$23,206,144,127 "
26-May-20,$205.26 ,$205.75 ,$200.26 ,$201.90 ,"$10,159,741,290 ","$22,429,962,991 "
25-May-20,$201.98 ,$206.36 ,$200.67 ,$205.32 ,"$10,415,044,124 ","$22,806,813,423 "
24-May-20,$208.72 ,$210.60 ,$202.37 ,$202.37 ,"$11,833,299,572 ","$22,476,471,750 "
23-May-20,$207.19 ,$210.39 ,$205.29 ,$208.69 ,"$10,665,476,768 ","$23,176,030,659 "
22-May-20,$199.84 ,$208.59 ,$198.04 ,$207.17 ,"$12,041,592,114 ","$23,003,786,385 "
21-May-20,$210.13 ,$211.63 ,$193.35 ,$199.88 ,"$13,308,321,229 ","$22,192,109,650 "
20-May-20,$213.45 ,$214.72 ,$207.98 ,$210.10 ,"$12,730,175,511 ","$23,323,160,696 "
19-May-20,$214.60 ,$214.60 ,$210.14 ,$213.45 ,"$14,346,192,779 ","$23,692,625,224 "
18-May-20,$207.18 ,$215.91 ,$207.11 ,$214.53 ,"$17,411,566,928 ","$23,808,928,396 "
17-May-20,$200.61 ,$209.16 ,$200.10 ,$207.16 ,"$15,470,397,303 ","$22,988,575,488 "
16-May-20,$195.61 ,$202.77 ,$194.50 ,$200.68 ,"$15,379,081,645 ","$22,266,558,227 "
15-May-20,$202.96 ,$203.57 ,$193.76 ,$195.62 ,"$16,602,342,092 ","$21,703,086,885 "
14-May-20,$198.89 ,$204.12 ,$196.87 ,$202.95 ,"$20,150,524,861 ","$22,513,148,759 "
13-May-20,$189.37 ,$200.20 ,$189.13 ,$199.19 ,"$17,054,662,289 ","$22,093,789,228 "
12-May-20,$185.88 ,$191.60 ,$185.70 ,$189.31 ,"$15,899,726,284 ","$20,995,260,629 "
11-May-20,$188.63 ,$191.36 ,$180.72 ,$185.91 ,"$20,054,601,647 ","$20,615,704,449 "
10-May-20,$211.55 ,$211.55 ,$182.71 ,$188.60 ,"$25,211,575,193 ","$20,911,059,578 "
09-May-20,$213.14 ,$214.74 ,$209.07 ,$211.60 ,"$18,950,547,549 ","$23,458,353,558 "
08-May-20,$212.20 ,$216.33 ,$208.83 ,$212.99 ,"$20,445,139,356 ","$23,609,735,113 "
07-May-20,$203.91 ,$214.39 ,$202.07 ,$212.29 ,"$23,594,744,655 ","$23,528,981,906 "
06-May-20,$206.48 ,$211.53 ,$204.04 ,$204.06 ,"$20,343,543,799 ","$22,613,632,877 "
05-May-20,$208.01 ,$211.78 ,$204.03 ,$206.77 ,"$19,004,689,099 ","$22,912,129,590 "
04-May-20,$210.89 ,$211.83 ,$199.05 ,$208.17 ,"$22,602,446,422 ","$23,064,379,025 "
03-May-20,$215.35 ,$219.27 ,$208.69 ,$210.93 ,"$20,469,034,664 ","$23,367,177,867 "
02-May-20,$214.23 ,$215.85 ,$212.88 ,$215.33 ,"$18,260,876,092 ","$23,850,828,459 "
01-May-20,$207.90 ,$217.63 ,$207.78 ,$214.22 ,"$20,816,320,834 ","$23,725,367,639 "
30-Apr-20,$216.91 ,$227.53 ,$206.44 ,$207.60 ,"$28,089,191,904 ","$22,989,647,065 "
29-Apr-20,$198.47 ,$218.45 ,$198.12 ,$216.97 ,"$26,397,548,759 ","$24,023,887,081 "
28-Apr-20,$197.27 ,$198.79 ,$194.85 ,$198.42 ,"$18,217,507,467 ","$21,966,890,357 "
27-Apr-20,$197.48 ,$199.55 ,$193.45 ,$197.22 ,"$18,670,194,595 ","$21,832,392,036 "
26-Apr-20,$195.41 ,$199.34 ,$194.77 ,$197.32 ,"$18,335,367,012 ","$21,839,976,557 "
25-Apr-20,$189.21 ,$196.79 ,$188.46 ,$195.52 ,"$18,260,969,748 ","$21,637,838,417 "
24-Apr-20,$185.22 ,$190.21 ,$185.22 ,$189.24 ,"$16,788,555,028 ","$20,940,434,737 "
23-Apr-20,$182.62 ,$189.09 ,$180.34 ,$185.03 ,"$21,275,740,032 ","$20,472,236,139 "
22-Apr-20,$172.67 ,$183.75 ,$171.83 ,$182.60 ,"$17,994,666,395 ","$20,200,984,352 "
21-Apr-20,$172.02 ,$175.18 ,$170.55 ,$172.74 ,"$16,458,767,984 ","$19,107,591,182 "
20-Apr-20,$181.48 ,$186.08 ,$170.32 ,$172.30 ,"$21,266,681,335 ","$19,056,520,718 "
19-Apr-20,$186.86 ,$188.10 ,$180.12 ,$181.61 ,"$19,146,038,381 ","$20,084,614,446 "
18-Apr-20,$171.62 ,$187.94 ,$171.62 ,$186.91 ,"$20,160,323,443 ","$20,668,075,857 "
17-Apr-20,$172.28 ,$174.28 ,$169.75 ,$171.64 ,"$16,714,684,266 ","$18,976,660,194 "
16-Apr-20,$153.20 ,$173.16 ,$150.36 ,$172.16 ,"$22,910,469,236 ","$19,031,693,317 "
15-Apr-20,$157.57 ,$160.71 ,$152.80 ,$153.29 ,"$14,171,753,737 ","$16,943,501,886 "
14-Apr-20,$156.36 ,$160.94 ,$155.87 ,$157.60 ,"$14,723,156,630 ","$17,417,697,024 "
13-Apr-20,$160.72 ,$160.75 ,$151.61 ,$156.28 ,"$16,465,282,133 ","$17,270,031,992 "
12-Apr-20,$158.23 ,$164.52 ,$156.32 ,$161.14 ,"$15,123,721,386 ","$17,805,206,568 "
11-Apr-20,$158.54 ,$161.17 ,$155.30 ,$158.22 ,"$13,555,089,447 ","$17,479,687,023 "
10-Apr-20,$170.83 ,$170.95 ,$154.91 ,$158.41 ,"$17,980,944,616 ","$17,499,250,378 "
09-Apr-20,$172.76 ,$172.90 ,$167.99 ,$170.81 ,"$14,901,696,210 ","$18,866,106,818 "
08-Apr-20,$165.24 ,$173.21 ,$164.49 ,$172.64 ,"$17,063,110,836 ","$19,066,388,908 "
07-Apr-20,$169.15 ,$175.20 ,$164.20 ,$165.10 ,"$21,659,346,091 ","$18,231,455,422 "
06-Apr-20,$143.61 ,$169.27 ,$143.54 ,$169.14 ,"$21,636,382,525 ","$18,674,571,701 "
05-Apr-20,$145.26 ,$146.13 ,$142.10 ,$143.55 ,"$11,280,993,591 ","$15,847,283,514 "
04-Apr-20,$142.22 ,$145.38 ,$140.12 ,$145.22 ,"$11,946,658,257 ","$16,029,973,618 "
03-Apr-20,$142.11 ,$146.90 ,$139.62 ,$142.09 ,"$13,184,603,402 ","$15,682,757,538 "
02-Apr-20,$135.73 ,$146.79 ,$135.73 ,$142.03 ,"$15,322,861,686 ","$15,673,960,169 "
01-Apr-20,$133.61 ,$135.63 ,$129.73 ,$135.63 ,"$12,456,564,435 ","$14,966,424,710 "
31-Mar-20,$132.82 ,$134.27 ,$131.65 ,$133.59 ,"$11,065,246,317 ","$14,739,376,438 "
30-Mar-20,$125.58 ,$133.91 ,$125.29 ,$132.90 ,"$11,841,123,306 ","$14,661,550,831 "
29-Mar-20,$131.02 ,$131.17 ,$125.45 ,$125.58 ,"$9,938,133,669 ","$13,852,241,607 "
28-Mar-20,$134.03 ,$134.03 ,$126.96 ,$130.99 ,"$12,162,403,960 ","$14,446,379,743 "
27-Mar-20,$138.37 ,$139.90 ,$133.94 ,$133.94 ,"$11,396,286,629 ","$14,770,071,750 "
26-Mar-20,$136.19 ,$138.83 ,$134.89 ,$138.36 ,"$11,367,261,176 ","$15,255,985,586 "
25-Mar-20,$138.91 ,$141.40 ,$134.30 ,$136.20 ,"$13,433,092,920 ","$15,015,344,150 "
24-Mar-20,$135.19 ,$141.95 ,$133.17 ,$138.76 ,"$14,609,068,673 ","$15,296,295,171 "
23-Mar-20,$123.37 ,$134.91 ,$121.87 ,$134.91 ,"$14,149,877,968 ","$14,870,079,035 "
22-Mar-20,$132.85 ,$136.15 ,$122.91 ,$123.32 ,"$12,497,707,224 ","$13,590,860,527 "
21-Mar-20,$133.10 ,$135.97 ,$127.16 ,$132.82 ,"$13,684,083,308 ","$14,635,764,102 "
20-Mar-20,$136.65 ,$150.85 ,$122.61 ,$132.74 ,"$18,960,388,062 ","$14,624,949,757 "
19-Mar-20,$114.84 ,$140.53 ,$114.73 ,$136.59 ,"$16,396,753,275 ","$15,048,018,840 "
18-Mar-20,$113.86 ,$116.02 ,$111.74 ,$114.84 ,"$11,617,854,009 ","$12,650,160,818 "
17-Mar-20,$110.41 ,$118.99 ,$110.41 ,$113.94 ,"$12,087,490,572 ","$12,549,513,954 "
16-Mar-20,$125.00 ,$125.00 ,$105.17 ,$110.61 ,"$15,984,904,590 ","$12,180,483,053 "
15-Mar-20,$123.25 ,$132.24 ,$121.85 ,$125.21 ,"$12,719,251,813 ","$13,787,534,423 "
14-Mar-20,$133.58 ,$134.48 ,$122.41 ,$123.31 ,"$12,740,784,545 ","$13,575,727,275 "
13-Mar-20,$112.69 ,$137.43 ,$95.18 ,$133.20 ,"$27,864,623,061 ","$14,663,417,618 "
12-Mar-20,$194.74 ,$195.15 ,$111.21 ,$112.35 ,"$22,134,741,655 ","$12,366,138,225 "
11-Mar-20,$200.77 ,$202.95 ,$184.36 ,$194.87 ,"$16,984,790,291 ","$21,446,678,546 "
10-Mar-20,$202.86 ,$205.71 ,$198.06 ,$200.77 ,"$18,344,930,072 ","$22,093,126,953 "
09-Mar-20,$201.32 ,$207.45 ,$192.27 ,$201.99 ,"$23,645,428,606 ","$22,224,520,906 "
08-Mar-20,$237.78 ,$237.78 ,$200.60 ,$200.69 ,"$21,381,823,651 ","$22,079,071,207 "
07-Mar-20,$243.75 ,$249.98 ,$237.55 ,$237.85 ,"$19,431,652,027 ","$26,164,459,704 "
06-Mar-20,$229.17 ,$243.55 ,$228.74 ,$243.53 ,"$19,374,772,256 ","$26,785,082,139 "
05-Mar-20,$224.64 ,$234.36 ,$224.64 ,$229.27 ,"$18,201,291,785 ","$25,213,804,821 "
04-Mar-20,$224.57 ,$228.04 ,$222.09 ,$224.52 ,"$16,567,075,208 ","$24,688,386,921 "
03-Mar-20,$230.52 ,$232.33 ,$221.73 ,$224.48 ,"$19,853,178,572 ","$24,681,090,483 "
02-Mar-20,$218.71 ,$232.81 ,$217.28 ,$230.57 ,"$20,305,587,789 ","$25,347,534,007 "
01-Mar-20,$219.75 ,$226.68 ,$214.13 ,$218.97 ,"$18,179,807,469 ","$24,069,393,932 "
29-Feb-20,$226.83 ,$232.26 ,$219.85 ,$219.85 ,"$18,181,296,376 ","$24,162,913,195 "
28-Feb-20,$226.99 ,$234.21 ,$216.35 ,$226.76 ,"$22,563,530,559 ","$24,919,509,265 "
27-Feb-20,$225.69 ,$237.23 ,$212.66 ,$226.75 ,"$25,645,522,790 ","$24,915,636,231 "
26-Feb-20,$247.74 ,$249.65 ,$221.27 ,$225.68 ,"$26,235,617,201 ","$24,794,645,345 "
25-Feb-20,$265.28 ,$265.43 ,$246.86 ,$247.82 ,"$21,878,882,134 ","$27,223,398,195 "
24-Feb-20,$273.71 ,$275.54 ,$259.63 ,$265.22 ,"$22,400,845,640 ","$29,131,114,037 "
23-Feb-20,$262.28 ,$273.75 ,$261.96 ,$273.75 ,"$19,585,998,814 ","$30,065,188,433 "
22-Feb-20,$265.55 ,$266.39 ,$258.91 ,$262.33 ,"$16,906,032,862 ","$28,807,130,266 "
21-Feb-20,$257.89 ,$267.00 ,$255.69 ,$265.60 ,"$20,867,593,292 ","$29,162,464,509 "
20-Feb-20,$259.82 ,$263.70 ,$250.95 ,$257.95 ,"$23,229,828,870 ","$28,318,879,771 "
19-Feb-20,$282.04 ,$283.54 ,$259.76 ,$259.76 ,"$22,679,414,413 ","$28,514,562,065 "
18-Feb-20,$266.51 ,$283.20 ,$261.46 ,$281.94 ,"$26,511,477,187 ","$30,945,457,816 "
17-Feb-20,$259.89 ,$266.87 ,$244.34 ,$266.36 ,"$26,024,080,089 ","$29,231,690,264 "
16-Feb-20,$264.90 ,$272.88 ,$242.48 ,$259.89 ,"$25,152,366,643 ","$28,518,254,585 "
15-Feb-20,$284.56 ,$287.12 ,$264.28 ,$264.73 ,"$23,682,452,994 ","$29,045,044,403 "
14-Feb-20,$268.02 ,$285.06 ,$262.76 ,$284.22 ,"$23,558,253,463 ","$31,179,427,623 "
13-Feb-20,$265.05 ,$273.74 ,$258.92 ,$268.10 ,"$25,801,317,504 ","$29,407,537,084 "
12-Feb-20,$235.90 ,$272.40 ,$235.90 ,$265.41 ,"$24,545,049,386 ","$29,108,513,969 "
11-Feb-20,$223.38 ,$236.55 ,$218.62 ,$235.85 ,"$16,964,695,963 ","$25,863,852,653 "
10-Feb-20,$228.55 ,$229.18 ,$218.08 ,$223.52 ,"$16,210,008,511 ","$24,508,831,903 "
09-Feb-20,$222.98 ,$229.86 ,$222.98 ,$228.58 ,"$15,031,356,241 ","$25,060,056,859 "
08-Feb-20,$222.51 ,$226.59 ,$215.39 ,$223.15 ,"$16,741,203,125 ","$24,461,492,839 "
07-Feb-20,$212.32 ,$223.14 ,$212.30 ,$222.73 ,"$16,673,443,564 ","$24,412,375,482 "
06-Feb-20,$204.13 ,$214.60 ,$201.90 ,$212.34 ,"$16,425,589,683 ","$23,270,983,772 "
05-Feb-20,$189.30 ,$206.80 ,$188.75 ,$204.23 ,"$14,865,434,435 ","$22,379,510,312 "
04-Feb-20,$189.86 ,$191.11 ,$185.40 ,$189.25 ,"$11,714,191,695 ","$20,735,478,720 "
03-Feb-20,$188.61 ,$193.44 ,$188.01 ,$189.87 ,"$12,392,875,241 ","$20,800,183,238 "
02-Feb-20,$183.53 ,$193.08 ,$180.17 ,$188.62 ,"$14,054,425,389 ","$20,660,936,267 "
01-Feb-20,$180.11 ,$183.85 ,$179.75 ,$183.67 ,"$11,569,697,182 ","$20,116,913,728 "
31-Jan-20,$184.74 ,$185.41 ,$176.30 ,$180.16 ,"$11,728,616,394 ","$19,729,633,078 "
30-Jan-20,$174.92 ,$186.26 ,$172.37 ,$184.69 ,"$12,604,789,338 ","$20,223,232,964 "
29-Jan-20,$176.35 ,$178.84 ,$175.05 ,$175.05 ,"$10,725,267,311 ","$19,165,292,202 "
28-Jan-20,$170.88 ,$176.37 ,$170.74 ,$176.37 ,"$11,772,875,064 ","$19,307,396,128 "
27-Jan-20,$168.01 ,$172.92 ,$166.90 ,$170.93 ,"$11,004,476,145 ","$18,709,615,891 "
26-Jan-20,$161.18 ,$168.22 ,$160.28 ,$168.08 ,"$9,261,861,590 ","$18,394,952,135 "
25-Jan-20,$163.07 ,$163.23 ,$158.63 ,$161.28 ,"$8,256,956,802 ","$17,649,296,256 "
24-Jan-20,$162.90 ,$164.31 ,$156.75 ,$163.05 ,"$10,657,671,162 ","$17,840,465,424 "
23-Jan-20,$168.30 ,$168.31 ,$160.30 ,$162.93 ,"$10,396,868,698 ","$17,824,835,899 "
22-Jan-20,$169.61 ,$171.01 ,$166.77 ,$168.29 ,"$9,209,827,928 ","$18,409,534,609 "
21-Jan-20,$167.06 ,$169.91 ,$165.82 ,$169.70 ,"$9,789,369,362 ","$18,560,711,557 "
20-Jan-20,$166.90 ,$169.11 ,$162.33 ,$167.12 ,"$11,144,529,787 ","$18,276,600,992 "
19-Jan-20,$175.47 ,$177.25 ,$163.68 ,$166.97 ,"$13,713,374,132 ","$18,257,853,532 "
18-Jan-20,$170.75 ,$178.53 ,$166.79 ,$175.37 ,"$14,929,342,256 ","$19,173,512,823 "
17-Jan-20,$164.49 ,$173.07 ,$162.78 ,$170.78 ,"$14,997,091,826 ","$18,669,811,576 "
16-Jan-20,$166.33 ,$167.06 ,$159.71 ,$164.39 ,"$13,735,193,018 ","$17,969,103,321 "
15-Jan-20,$165.73 ,$170.43 ,$161.11 ,$166.23 ,"$15,173,694,057 ","$18,167,930,411 "
14-Jan-20,$144.25 ,$167.68 ,$144.06 ,$165.96 ,"$16,712,318,373 ","$18,135,588,271 "
13-Jan-20,$146.22 ,$146.79 ,$142.91 ,$144.23 ,"$8,378,529,470 ","$15,759,102,081 "
12-Jan-20,$143.03 ,$146.15 ,$142.71 ,$145.87 ,"$8,528,167,453 ","$15,937,115,426 "
11-Jan-20,$143.41 ,$146.48 ,$142.21 ,$142.93 ,"$9,332,208,590 ","$15,613,213,640 "
10-Jan-20,$138.97 ,$144.17 ,$135.52 ,$143.96 ,"$9,084,816,203 ","$15,724,494,553 "
09-Jan-20,$141.16 ,$141.39 ,$136.24 ,$138.98 ,"$7,697,325,348 ","$15,178,151,517 "
08-Jan-20,$143.49 ,$146.83 ,$138.27 ,$141.26 ,"$9,387,194,957 ","$15,425,115,411 "
07-Jan-20,$144.31 ,$145.00 ,$140.49 ,$143.54 ,"$9,257,954,672 ","$15,672,773,110 "
06-Jan-20,$136.31 ,$144.33 ,$136.08 ,$144.30 ,"$9,093,747,121 ","$15,753,803,340 "
05-Jan-20,$135.07 ,$139.41 ,$135.05 ,$136.28 ,"$7,526,675,353 ","$14,875,569,430 "
04-Jan-20,$134.17 ,$136.05 ,$133.04 ,$135.07 ,"$7,430,904,515 ","$14,741,946,278 "
03-Jan-20,$127.41 ,$134.55 ,$126.49 ,$134.17 ,"$10,476,845,358 ","$14,642,130,120 "
02-Jan-20,$130.82 ,$130.82 ,$126.95 ,$127.41 ,"$8,032,709,256 ","$13,902,505,466 "
