Date,Open*,High,Low,Close**,Volume,Market Cap
23-Feb-21,$1.10 ,$1.13 ,$0.82 ,$0.95 ,"$11,201,900,117 ","$29,703,373,313 "
22-Feb-21,$1.10 ,$1.13 ,$0.85 ,$1.10 ,"$10,562,051,439 ","$34,197,312,215 "
21-Feb-21,$1.12 ,$1.15 ,$1.08 ,$1.10 ,"$7,042,361,464 ","$34,239,897,895 "
20-Feb-21,$0.93 ,$1.19 ,$0.92 ,$1.12 ,"$11,454,890,463 ","$34,938,012,154 "
19-Feb-21,$0.91 ,$0.94 ,$0.89 ,$0.93 ,"$4,582,877,243 ","$28,861,468,234 "
18-Feb-21,$0.89 ,$0.96 ,$0.89 ,$0.91 ,"$4,918,032,802 ","$28,440,499,325 "
17-Feb-21,$0.87 ,$0.90 ,$0.83 ,$0.89 ,"$5,841,828,077 ","$27,718,724,943 "
16-Feb-21,$0.86 ,$0.90 ,$0.84 ,$0.87 ,"$6,948,621,246 ","$27,097,447,122 "
15-Feb-21,$0.85 ,$0.91 ,$0.72 ,$0.86 ,"$8,979,888,270 ","$26,788,220,383 "
14-Feb-21,$0.91 ,$0.91 ,$0.82 ,$0.85 ,"$7,159,401,195 ","$26,396,411,405 "
13-Feb-21,$0.93 ,$0.95 ,$0.83 ,$0.91 ,"$7,532,474,270 ","$28,179,179,477 "
12-Feb-21,$0.93 ,$0.95 ,$0.87 ,$0.93 ,"$8,035,829,513 ","$28,797,323,576 "
11-Feb-21,$0.93 ,$0.97 ,$0.87 ,$0.93 ,"$10,627,183,208 ","$28,864,337,307 "
10-Feb-21,$0.70 ,$0.94 ,$0.70 ,$0.93 ,"$12,667,653,585 ","$28,944,519,827 "
09-Feb-21,$0.68 ,$0.71 ,$0.67 ,$0.70 ,"$5,885,048,712 ","$21,888,135,138 "
08-Feb-21,$0.66 ,$0.72 ,$0.63 ,$0.68 ,"$9,056,514,741 ","$21,234,605,388 "
07-Feb-21,$0.63 ,$0.70 ,$0.59 ,$0.66 ,"$11,252,055,620 ","$20,634,977,899 "
06-Feb-21,$0.54 ,$0.66 ,$0.52 ,$0.63 ,"$8,109,402,422 ","$19,535,078,373 "
05-Feb-21,$0.44 ,$0.56 ,$0.44 ,$0.54 ,"$6,808,411,307 ","$16,734,586,379 "
04-Feb-21,$0.44 ,$0.45 ,$0.41 ,$0.44 ,"$3,553,059,568 ","$13,722,204,142 "
03-Feb-21,$0.43 ,$0.45 ,$0.42 ,$0.44 ,"$3,648,896,567 ","$13,733,039,801 "
02-Feb-21,$0.40 ,$0.45 ,$0.39 ,$0.43 ,"$6,504,904,709 ","$13,261,606,049 "
01-Feb-21,$0.34 ,$0.42 ,$0.33 ,$0.40 ,"$3,838,085,989 ","$12,508,252,626 "
31-Jan-21,$0.36 ,$0.38 ,$0.34 ,$0.34 ,"$2,455,679,992 ","$10,730,622,858 "
30-Jan-21,$0.35 ,$0.37 ,$0.34 ,$0.36 ,"$2,866,173,269 ","$11,281,969,894 "
29-Jan-21,$0.35 ,$0.37 ,$0.33 ,$0.35 ,"$3,367,098,095 ","$10,831,223,506 "
28-Jan-21,$0.31 ,$0.35 ,$0.31 ,$0.35 ,"$2,863,036,709 ","$10,768,923,912 "
27-Jan-21,$0.34 ,$0.34 ,$0.31 ,$0.31 ,"$2,666,764,973 ","$9,740,709,694 "
26-Jan-21,$0.34 ,$0.35 ,$0.33 ,$0.34 ,"$2,557,745,015 ","$10,709,963,534 "
25-Jan-21,$0.35 ,$0.36 ,$0.34 ,$0.34 ,"$2,339,817,092 ","$10,699,148,306 "
24-Jan-21,$0.35 ,$0.37 ,$0.34 ,$0.35 ,"$2,539,663,711 ","$11,010,118,427 "
23-Jan-21,$0.35 ,$0.36 ,$0.34 ,$0.35 ,"$2,781,033,956 ","$10,753,827,794 "
22-Jan-21,$0.31 ,$0.36 ,$0.28 ,$0.35 ,"$4,066,222,238 ","$10,876,193,809 "
21-Jan-21,$0.38 ,$0.38 ,$0.30 ,$0.31 ,"$3,567,902,823 ","$9,651,363,869 "
20-Jan-21,$0.37 ,$0.38 ,$0.33 ,$0.38 ,"$3,281,600,988 ","$11,679,436,460 "
19-Jan-21,$0.37 ,$0.38 ,$0.36 ,$0.37 ,"$2,957,453,653 ","$11,484,768,156 "
18-Jan-21,$0.38 ,$0.40 ,$0.37 ,$0.37 ,"$3,480,282,508 ","$11,556,043,622 "
17-Jan-21,$0.35 ,$0.40 ,$0.34 ,$0.38 ,"$5,617,481,334 ","$11,818,146,766 "
16-Jan-21,$0.30 ,$0.37 ,$0.30 ,$0.35 ,"$4,476,161,885 ","$10,965,408,630 "
15-Jan-21,$0.31 ,$0.33 ,$0.28 ,$0.30 ,"$3,171,984,602 ","$9,412,470,214 "
